,record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa
1541,559,1,9,1978,14,DM,M,36.0,46.0,Dipodomys,merriami,Rodent
1542,566,1,10,1978,18,DM,F,36.0,38.0,Dipodomys,merriami,Rodent
1543,567,1,10,1978,12,DM,F,36.0,35.0,Dipodomys,merriami,Rodent
1544,571,1,10,1978,18,DM,F,,33.0,Dipodomys,merriami,Rodent
1545,572,1,10,1978,18,DM,M,38.0,51.0,Dipodomys,merriami,Rodent
1546,574,1,10,1978,18,DM,F,34.0,33.0,Dipodomys,merriami,Rodent
1547,575,1,10,1978,18,DM,M,38.0,47.0,Dipodomys,merriami,Rodent
1548,576,1,10,1978,18,DM,M,36.0,49.0,Dipodomys,merriami,Rodent
1549,578,1,10,1978,18,DM,M,,46.0,Dipodomys,merriami,Rodent
1550,579,1,10,1978,5,DM,F,,45.0,Dipodomys,merriami,Rodent
1551,580,1,10,1978,12,DM,M,,41.0,Dipodomys,merriami,Rodent
1552,586,2,18,1978,13,DM,M,35.0,51.0,Dipodomys,merriami,Rodent
1553,589,2,18,1978,20,DM,F,39.0,38.0,Dipodomys,merriami,Rodent
1554,591,2,18,1978,6,DM,F,38.0,,Dipodomys,merriami,Rodent
1555,592,2,18,1978,22,DM,M,39.0,45.0,Dipodomys,merriami,Rodent
1556,593,2,18,1978,2,DM,M,38.0,52.0,Dipodomys,merriami,Rodent
1557,594,2,18,1978,9,DM,M,38.0,50.0,Dipodomys,merriami,Rodent
1558,595,2,18,1978,2,DM,M,37.0,51.0,Dipodomys,merriami,Rodent
1559,597,2,18,1978,20,DM,F,33.0,39.0,Dipodomys,merriami,Rodent
1560,600,2,18,1978,2,DM,F,37.0,40.0,Dipodomys,merriami,Rodent
1561,601,2,18,1978,2,DM,M,36.0,41.0,Dipodomys,merriami,Rodent
1562,602,2,18,1978,13,DM,M,37.0,46.0,Dipodomys,merriami,Rodent
1563,607,2,19,1978,5,DM,F,36.0,39.0,Dipodomys,merriami,Rodent
1564,608,2,19,1978,17,DM,F,34.0,42.0,Dipodomys,merriami,Rodent
1565,610,2,19,1978,17,DM,M,37.0,39.0,Dipodomys,merriami,Rodent
1566,616,2,19,1978,11,DM,M,36.0,44.0,Dipodomys,merriami,Rodent
1567,617,2,19,1978,11,DM,M,38.0,48.0,Dipodomys,merriami,Rodent
1568,619,2,19,1978,14,DM,F,39.0,44.0,Dipodomys,merriami,Rodent
1569,624,2,19,1978,4,DM,M,35.0,39.0,Dipodomys,merriami,Rodent
1570,625,2,19,1978,5,DM,F,35.0,56.0,Dipodomys,merriami,Rodent
1571,627,2,19,1978,17,DM,,,,Dipodomys,merriami,Rodent
1572,628,2,19,1978,11,DM,,,,Dipodomys,merriami,Rodent
1573,635,2,20,1978,15,DM,M,38.0,49.0,Dipodomys,merriami,Rodent
1574,636,2,20,1978,18,DM,F,36.0,44.0,Dipodomys,merriami,Rodent
1575,637,2,20,1978,18,DM,F,38.0,35.0,Dipodomys,merriami,Rodent
1576,638,2,20,1978,12,DM,F,37.0,36.0,Dipodomys,merriami,Rodent
1577,639,2,20,1978,1,DM,F,35.0,39.0,Dipodomys,merriami,Rodent
1578,641,2,20,1978,15,DM,M,38.0,50.0,Dipodomys,merriami,Rodent
1579,642,2,20,1978,1,DM,M,36.0,43.0,Dipodomys,merriami,Rodent
1580,643,2,20,1978,15,DM,F,35.0,40.0,Dipodomys,merriami,Rodent
1581,644,2,20,1978,18,DM,M,38.0,45.0,Dipodomys,merriami,Rodent
1582,645,2,20,1978,12,DM,M,38.0,44.0,Dipodomys,merriami,Rodent
1583,648,2,20,1978,16,DM,F,37.0,46.0,Dipodomys,merriami,Rodent
1584,649,2,20,1978,16,DM,M,35.0,48.0,Dipodomys,merriami,Rodent
1585,651,3,11,1978,20,DM,M,38.0,45.0,Dipodomys,merriami,Rodent
1586,654,3,11,1978,22,DM,F,37.0,40.0,Dipodomys,merriami,Rodent
1587,660,3,11,1978,2,DM,M,37.0,53.0,Dipodomys,merriami,Rodent
1588,664,3,11,1978,2,DM,M,35.0,43.0,Dipodomys,merriami,Rodent
1589,665,3,11,1978,20,DM,F,35.0,43.0,Dipodomys,merriami,Rodent
1590,667,3,11,1978,20,DM,F,35.0,42.0,Dipodomys,merriami,Rodent
1591,680,3,12,1978,17,DM,M,,,Dipodomys,merriami,Rodent
1592,684,3,12,1978,4,DM,M,35.0,43.0,Dipodomys,merriami,Rodent
1593,690,3,12,1978,11,DM,M,36.0,43.0,Dipodomys,merriami,Rodent
1594,692,3,12,1978,14,DM,,,,Dipodomys,merriami,Rodent
1595,694,3,12,1978,11,DM,F,37.0,43.0,Dipodomys,merriami,Rodent
1596,696,3,12,1978,5,DM,F,37.0,45.0,Dipodomys,merriami,Rodent
1597,697,3,12,1978,11,DM,M,36.0,46.0,Dipodomys,merriami,Rodent
1598,698,3,12,1978,14,DM,F,,,Dipodomys,merriami,Rodent
1599,699,3,12,1978,5,DM,F,36.0,43.0,Dipodomys,merriami,Rodent
1600,700,3,12,1978,5,DM,M,37.0,49.0,Dipodomys,merriami,Rodent
1601,702,3,12,1978,5,DM,M,35.0,47.0,Dipodomys,merriami,Rodent
1602,704,3,12,1978,5,DM,M,35.0,,Dipodomys,merriami,Rodent
1603,707,3,12,1978,17,DM,F,,,Dipodomys,merriami,Rodent
1604,711,3,13,1978,18,DM,F,37.0,44.0,Dipodomys,merriami,Rodent
1605,712,3,13,1978,15,DM,M,36.0,48.0,Dipodomys,merriami,Rodent
1606,714,3,13,1978,15,DM,F,,44.0,Dipodomys,merriami,Rodent
1607,715,3,13,1978,18,DM,M,36.0,49.0,Dipodomys,merriami,Rodent
1608,716,3,13,1978,15,DM,M,35.0,45.0,Dipodomys,merriami,Rodent
1609,717,3,13,1978,1,DM,F,,51.0,Dipodomys,merriami,Rodent
1610,719,3,13,1978,18,DM,M,37.0,,Dipodomys,merriami,Rodent
1611,721,3,13,1978,1,DM,F,37.0,44.0,Dipodomys,merriami,Rodent
1612,724,3,13,1978,15,DM,M,37.0,48.0,Dipodomys,merriami,Rodent
1613,726,3,13,1978,18,DM,F,,37.0,Dipodomys,merriami,Rodent
1614,729,3,13,1978,15,DM,M,36.0,46.0,Dipodomys,merriami,Rodent
1615,733,4,8,1978,2,DM,M,33.0,,Dipodomys,merriami,Rodent
1616,734,4,8,1978,6,DM,M,36.0,,Dipodomys,merriami,Rodent
1617,737,4,8,1978,9,DM,F,36.0,,Dipodomys,merriami,Rodent
1618,743,4,8,1978,20,DM,M,36.0,,Dipodomys,merriami,Rodent
1619,745,4,8,1978,22,DM,F,37.0,,Dipodomys,merriami,Rodent
1620,747,4,8,1978,9,DM,F,35.0,,Dipodomys,merriami,Rodent
1621,751,4,8,1978,13,DM,M,35.0,,Dipodomys,merriami,Rodent
1622,753,4,8,1978,20,DM,F,36.0,,Dipodomys,merriami,Rodent
1623,754,4,8,1978,2,DM,M,37.0,,Dipodomys,merriami,Rodent
1624,757,4,8,1978,2,DM,F,,,Dipodomys,merriami,Rodent
1625,758,4,8,1978,9,DM,M,34.0,,Dipodomys,merriami,Rodent
1626,764,4,8,1978,2,DM,M,35.0,,Dipodomys,merriami,Rodent
1627,765,4,8,1978,9,DM,F,36.0,,Dipodomys,merriami,Rodent
1628,766,4,8,1978,22,DM,F,35.0,,Dipodomys,merriami,Rodent
1629,767,4,8,1978,13,DM,M,,,Dipodomys,merriami,Rodent
1630,770,4,9,1978,4,DM,M,37.0,26.0,Dipodomys,merriami,Rodent
1631,771,4,9,1978,4,DM,M,35.0,44.0,Dipodomys,merriami,Rodent
1632,772,4,9,1978,5,DM,,,,Dipodomys,merriami,Rodent
1633,773,4,9,1978,5,DM,M,37.0,48.0,Dipodomys,merriami,Rodent
1634,774,4,9,1978,5,DM,M,36.0,39.0,Dipodomys,merriami,Rodent
1635,775,4,9,1978,5,DM,M,37.0,44.0,Dipodomys,merriami,Rodent
1636,776,4,9,1978,5,DM,M,37.0,45.0,Dipodomys,merriami,Rodent
1637,778,4,9,1978,8,DM,M,36.0,36.0,Dipodomys,merriami,Rodent
1638,780,4,9,1978,11,DM,M,,51.0,Dipodomys,merriami,Rodent
1639,781,4,9,1978,11,DM,F,37.0,45.0,Dipodomys,merriami,Rodent
1640,782,4,9,1978,11,DM,M,37.0,47.0,Dipodomys,merriami,Rodent
1641,785,4,9,1978,17,DM,M,39.0,49.0,Dipodomys,merriami,Rodent
1642,788,4,9,1978,17,DM,M,36.0,42.0,Dipodomys,merriami,Rodent
1643,792,4,9,1978,17,DM,F,34.0,42.0,Dipodomys,merriami,Rodent
1644,794,4,9,1978,11,DM,M,35.0,44.0,Dipodomys,merriami,Rodent
1645,799,4,9,1978,11,DM,F,36.0,46.0,Dipodomys,merriami,Rodent
1646,800,4,9,1978,5,DM,F,35.0,50.0,Dipodomys,merriami,Rodent
1647,802,4,9,1978,8,DM,,,,Dipodomys,merriami,Rodent
1648,804,4,9,1978,4,DM,M,34.0,42.0,Dipodomys,merriami,Rodent
1649,807,4,9,1978,17,DM,F,35.0,43.0,Dipodomys,merriami,Rodent
1650,810,4,9,1978,14,DM,F,,49.0,Dipodomys,merriami,Rodent
1651,815,4,10,1978,1,DM,F,38.0,43.0,Dipodomys,merriami,Rodent
1652,817,4,10,1978,12,DM,F,37.0,,Dipodomys,merriami,Rodent
1653,820,4,10,1978,18,DM,F,35.0,42.0,Dipodomys,merriami,Rodent
1654,821,4,10,1978,16,DM,F,34.0,41.0,Dipodomys,merriami,Rodent
1655,823,4,10,1978,18,DM,F,33.0,40.0,Dipodomys,merriami,Rodent
1656,824,4,10,1978,12,DM,M,38.0,45.0,Dipodomys,merriami,Rodent
1657,827,4,10,1978,15,DM,M,36.0,47.0,Dipodomys,merriami,Rodent
1658,828,4,10,1978,18,DM,,,48.0,Dipodomys,merriami,Rodent
1659,830,4,10,1978,18,DM,M,38.0,51.0,Dipodomys,merriami,Rodent
1660,834,5,6,1978,22,DM,M,38.0,47.0,Dipodomys,merriami,Rodent
1661,838,5,6,1978,2,DM,M,37.0,48.0,Dipodomys,merriami,Rodent
1662,840,5,6,1978,6,DM,M,37.0,41.0,Dipodomys,merriami,Rodent
1663,842,5,6,1978,2,DM,F,38.0,41.0,Dipodomys,merriami,Rodent
1664,847,5,6,1978,20,DM,M,35.0,45.0,Dipodomys,merriami,Rodent
1665,849,5,6,1978,2,DM,M,36.0,43.0,Dipodomys,merriami,Rodent
1666,852,5,6,1978,13,DM,M,36.0,44.0,Dipodomys,merriami,Rodent
1667,854,5,6,1978,9,DM,M,36.0,36.0,Dipodomys,merriami,Rodent
1668,856,5,6,1978,9,DM,F,37.0,50.0,Dipodomys,merriami,Rodent
1669,865,5,17,1978,20,DM,F,37.0,31.0,Dipodomys,merriami,Rodent
1670,866,5,17,1978,12,DM,F,37.0,41.0,Dipodomys,merriami,Rodent
1671,867,5,17,1978,6,DM,M,37.0,37.0,Dipodomys,merriami,Rodent
1672,874,5,17,1978,20,DM,M,37.0,40.0,Dipodomys,merriami,Rodent
1673,876,5,17,1978,6,DM,M,36.0,41.0,Dipodomys,merriami,Rodent
1674,880,5,18,1978,16,DM,M,,48.0,Dipodomys,merriami,Rodent
1675,881,5,18,1978,18,DM,F,35.0,41.0,Dipodomys,merriami,Rodent
1676,885,5,18,1978,11,DM,M,36.0,42.0,Dipodomys,merriami,Rodent
1677,887,5,18,1978,11,DM,F,34.0,29.0,Dipodomys,merriami,Rodent
1678,888,5,18,1978,17,DM,M,34.0,23.0,Dipodomys,merriami,Rodent
1679,891,5,18,1978,17,DM,M,35.0,41.0,Dipodomys,merriami,Rodent
1680,894,5,18,1978,17,DM,F,35.0,38.0,Dipodomys,merriami,Rodent
1681,898,5,18,1978,11,DM,F,35.0,29.0,Dipodomys,merriami,Rodent
1682,899,5,18,1978,18,DM,F,33.0,43.0,Dipodomys,merriami,Rodent
1683,900,5,18,1978,15,DM,M,37.0,41.0,Dipodomys,merriami,Rodent
1684,903,5,18,1978,14,DM,M,35.0,,Dipodomys,merriami,Rodent
1685,905,5,18,1978,17,DM,M,33.0,21.0,Dipodomys,merriami,Rodent
1686,906,5,18,1978,11,DM,M,34.0,21.0,Dipodomys,merriami,Rodent
1687,907,5,18,1978,14,DM,F,36.0,44.0,Dipodomys,merriami,Rodent
1688,909,5,18,1978,4,DM,M,36.0,40.0,Dipodomys,merriami,Rodent
1689,910,5,18,1978,17,DM,F,37.0,41.0,Dipodomys,merriami,Rodent
1690,913,5,19,1978,1,DM,M,37.0,42.0,Dipodomys,merriami,Rodent
1691,914,5,19,1978,2,DM,F,,41.0,Dipodomys,merriami,Rodent
1692,923,5,19,1978,1,DM,M,34.0,21.0,Dipodomys,merriami,Rodent
1693,924,5,19,1978,2,DM,M,37.0,49.0,Dipodomys,merriami,Rodent
1694,925,5,19,1978,9,DM,M,36.0,35.0,Dipodomys,merriami,Rodent
1695,930,5,19,1978,2,DM,M,36.0,44.0,Dipodomys,merriami,Rodent
1696,932,5,19,1978,1,DM,F,37.0,39.0,Dipodomys,merriami,Rodent
1697,938,6,8,1978,20,DM,M,38.0,46.0,Dipodomys,merriami,Rodent
1698,941,6,8,1978,17,DM,M,36.0,29.0,Dipodomys,merriami,Rodent
1699,942,6,8,1978,20,DM,M,32.0,48.0,Dipodomys,merriami,Rodent
1700,946,6,8,1978,11,DM,F,36.0,43.0,Dipodomys,merriami,Rodent
1701,947,6,8,1978,17,DM,F,33.0,43.0,Dipodomys,merriami,Rodent
1702,948,6,8,1978,9,DM,M,37.0,40.0,Dipodomys,merriami,Rodent
1703,952,6,8,1978,20,DM,F,34.0,26.0,Dipodomys,merriami,Rodent
1704,954,6,8,1978,22,DM,M,36.0,45.0,Dipodomys,merriami,Rodent
1705,957,6,8,1978,12,DM,F,33.0,16.0,Dipodomys,merriami,Rodent
1706,958,6,8,1978,20,DM,F,36.0,42.0,Dipodomys,merriami,Rodent
1707,960,6,8,1978,12,DM,M,,19.0,Dipodomys,merriami,Rodent
1708,964,6,8,1978,9,DM,M,36.0,36.0,Dipodomys,merriami,Rodent
1709,966,6,8,1978,17,DM,M,35.0,29.0,Dipodomys,merriami,Rodent
1710,970,6,8,1978,12,DM,F,,39.0,Dipodomys,merriami,Rodent
1711,975,6,8,1978,17,DM,F,35.0,43.0,Dipodomys,merriami,Rodent
1712,979,6,8,1978,11,DM,M,,26.0,Dipodomys,merriami,Rodent
1713,987,6,9,1978,6,DM,M,36.0,24.0,Dipodomys,merriami,Rodent
1714,992,6,9,1978,14,DM,M,38.0,46.0,Dipodomys,merriami,Rodent
1715,994,6,9,1978,18,DM,F,33.0,23.0,Dipodomys,merriami,Rodent
1716,999,6,9,1978,18,DM,F,34.0,40.0,Dipodomys,merriami,Rodent
1717,1001,6,9,1978,18,DM,F,34.0,42.0,Dipodomys,merriami,Rodent
1718,1006,6,9,1978,6,DM,M,37.0,38.0,Dipodomys,merriami,Rodent
1719,1007,6,9,1978,1,DM,F,37.0,40.0,Dipodomys,merriami,Rodent
1720,1008,6,9,1978,18,DM,F,32.0,37.0,Dipodomys,merriami,Rodent
1721,1017,6,9,1978,5,DM,F,36.0,50.0,Dipodomys,merriami,Rodent
1722,1018,6,9,1978,2,DM,M,36.0,43.0,Dipodomys,merriami,Rodent
1723,1020,6,9,1978,16,DM,M,38.0,48.0,Dipodomys,merriami,Rodent
1724,1022,6,9,1978,6,DM,M,37.0,41.0,Dipodomys,merriami,Rodent
1725,1025,6,9,1978,14,DM,M,35.0,28.0,Dipodomys,merriami,Rodent
1726,1028,6,9,1978,13,DM,F,36.0,24.0,Dipodomys,merriami,Rodent
1727,1033,7,7,1978,12,DM,F,38.0,44.0,Dipodomys,merriami,Rodent
1728,1034,7,7,1978,17,DM,M,35.0,35.0,Dipodomys,merriami,Rodent
1729,1035,7,7,1978,12,DM,M,31.0,17.0,Dipodomys,merriami,Rodent
1730,1038,7,7,1978,20,DM,F,33.0,32.0,Dipodomys,merriami,Rodent
1731,1039,7,7,1978,11,DM,F,37.0,48.0,Dipodomys,merriami,Rodent
1732,1041,7,7,1978,17,DM,M,37.0,45.0,Dipodomys,merriami,Rodent
1733,1043,7,7,1978,17,DM,M,36.0,47.0,Dipodomys,merriami,Rodent
1734,1048,7,7,1978,8,DM,F,35.0,,Dipodomys,merriami,Rodent
1735,1049,7,7,1978,9,DM,M,37.0,36.0,Dipodomys,merriami,Rodent
1736,1052,7,7,1978,17,DM,F,33.0,39.0,Dipodomys,merriami,Rodent
1737,1053,7,7,1978,12,DM,M,35.0,27.0,Dipodomys,merriami,Rodent
1738,1056,7,7,1978,17,DM,F,36.0,45.0,Dipodomys,merriami,Rodent
1739,1058,7,7,1978,12,DM,F,35.0,40.0,Dipodomys,merriami,Rodent
1740,1060,7,7,1978,12,DM,M,37.0,43.0,Dipodomys,merriami,Rodent
1741,1061,7,7,1978,2,DM,F,38.0,46.0,Dipodomys,merriami,Rodent
1742,1062,7,7,1978,2,DM,F,37.0,43.0,Dipodomys,merriami,Rodent
1743,1065,7,7,1978,9,DM,M,37.0,34.0,Dipodomys,merriami,Rodent
1744,1075,7,8,1978,13,DM,M,38.0,46.0,Dipodomys,merriami,Rodent
1745,1080,7,8,1978,14,DM,F,36.0,39.0,Dipodomys,merriami,Rodent
1746,1082,7,8,1978,1,DM,F,38.0,45.0,Dipodomys,merriami,Rodent
1747,1084,7,8,1978,4,DM,F,36.0,36.0,Dipodomys,merriami,Rodent
1748,1085,7,8,1978,18,DM,M,36.0,24.0,Dipodomys,merriami,Rodent
1749,1089,7,8,1978,16,DM,M,38.0,48.0,Dipodomys,merriami,Rodent
1750,1090,7,8,1978,18,DM,F,35.0,29.0,Dipodomys,merriami,Rodent
1751,1092,7,8,1978,13,DM,F,36.0,34.0,Dipodomys,merriami,Rodent
1752,1094,7,8,1978,18,DM,F,34.0,37.0,Dipodomys,merriami,Rodent
1753,1095,7,8,1978,5,DM,F,36.0,47.0,Dipodomys,merriami,Rodent
1754,1098,7,8,1978,16,DM,M,36.0,46.0,Dipodomys,merriami,Rodent
1755,1104,7,8,1978,14,DM,F,38.0,47.0,Dipodomys,merriami,Rodent
1756,1109,8,4,1978,22,DM,M,37.0,45.0,Dipodomys,merriami,Rodent
1757,1112,8,4,1978,17,DM,M,35.0,37.0,Dipodomys,merriami,Rodent
1758,1113,8,4,1978,20,DM,F,35.0,36.0,Dipodomys,merriami,Rodent
1759,1120,8,4,1978,11,DM,F,30.0,17.0,Dipodomys,merriami,Rodent
1760,1121,8,4,1978,17,DM,M,38.0,50.0,Dipodomys,merriami,Rodent
1761,1123,8,4,1978,17,DM,F,33.0,44.0,Dipodomys,merriami,Rodent
1762,1125,8,4,1978,12,DM,M,38.0,44.0,Dipodomys,merriami,Rodent
1763,1127,8,4,1978,9,DM,M,37.0,39.0,Dipodomys,merriami,Rodent
1764,1134,8,4,1978,11,DM,F,35.0,43.0,Dipodomys,merriami,Rodent
1765,1136,8,4,1978,12,DM,M,35.0,32.0,Dipodomys,merriami,Rodent
1766,1137,8,4,1978,8,DM,F,36.0,36.0,Dipodomys,merriami,Rodent
1767,1138,8,4,1978,9,DM,M,38.0,40.0,Dipodomys,merriami,Rodent
1768,1139,8,4,1978,11,DM,M,37.0,36.0,Dipodomys,merriami,Rodent
1769,1145,8,4,1978,12,DM,F,37.0,39.0,Dipodomys,merriami,Rodent
1770,1148,8,5,1978,6,DM,F,38.0,43.0,Dipodomys,merriami,Rodent
1771,1149,8,5,1978,16,DM,M,38.0,48.0,Dipodomys,merriami,Rodent
1772,1150,8,5,1978,18,DM,F,36.0,33.0,Dipodomys,merriami,Rodent
1773,1152,8,5,1978,13,DM,F,37.0,41.0,Dipodomys,merriami,Rodent
1774,1154,8,5,1978,4,DM,F,36.0,35.0,Dipodomys,merriami,Rodent
1775,1157,8,5,1978,4,DM,F,34.0,34.0,Dipodomys,merriami,Rodent
1776,1159,8,5,1978,2,DM,F,36.0,31.0,Dipodomys,merriami,Rodent
1777,1167,8,5,1978,18,DM,F,34.0,41.0,Dipodomys,merriami,Rodent
1778,1170,8,5,1978,6,DM,M,37.0,40.0,Dipodomys,merriami,Rodent
1779,1173,8,5,1978,13,DM,F,37.0,34.0,Dipodomys,merriami,Rodent
1780,1176,8,5,1978,18,DM,F,33.0,36.0,Dipodomys,merriami,Rodent
1781,1177,8,5,1978,14,DM,M,35.0,36.0,Dipodomys,merriami,Rodent
1782,1178,8,5,1978,16,DM,M,38.0,49.0,Dipodomys,merriami,Rodent
1783,1179,8,5,1978,18,DM,M,35.0,30.0,Dipodomys,merriami,Rodent
1784,1183,8,5,1978,2,DM,F,37.0,47.0,Dipodomys,merriami,Rodent
1785,1184,8,5,1978,14,DM,F,36.0,43.0,Dipodomys,merriami,Rodent
1786,1195,9,3,1978,11,DM,M,34.0,,Dipodomys,merriami,Rodent
1787,1198,9,3,1978,17,DM,M,37.0,46.0,Dipodomys,merriami,Rodent
1788,1203,9,3,1978,11,DM,F,35.0,45.0,Dipodomys,merriami,Rodent
1789,1206,9,3,1978,20,DM,F,37.0,39.0,Dipodomys,merriami,Rodent
1790,1207,9,3,1978,12,DM,F,35.0,31.0,Dipodomys,merriami,Rodent
1791,1208,9,3,1978,11,DM,M,36.0,30.0,Dipodomys,merriami,Rodent
1792,1215,9,3,1978,17,DM,M,39.0,52.0,Dipodomys,merriami,Rodent
1793,1216,9,3,1978,17,DM,M,39.0,49.0,Dipodomys,merriami,Rodent
1794,1219,9,3,1978,9,DM,M,38.0,43.0,Dipodomys,merriami,Rodent
1795,1226,9,3,1978,17,DM,F,34.0,44.0,Dipodomys,merriami,Rodent
1796,1228,9,3,1978,8,DM,F,36.0,40.0,Dipodomys,merriami,Rodent
1797,1229,9,3,1978,9,DM,M,38.0,41.0,Dipodomys,merriami,Rodent
1798,1241,9,3,1978,12,DM,M,34.0,37.0,Dipodomys,merriami,Rodent
1799,1242,9,3,1978,8,DM,F,35.0,40.0,Dipodomys,merriami,Rodent
1800,1245,9,3,1978,11,DM,M,38.0,41.0,Dipodomys,merriami,Rodent
1801,1247,9,3,1978,12,DM,M,38.0,47.0,Dipodomys,merriami,Rodent
1802,1251,9,4,1978,6,DM,F,38.0,46.0,Dipodomys,merriami,Rodent
1803,1252,9,4,1978,14,DM,F,36.0,40.0,Dipodomys,merriami,Rodent
1804,1255,9,4,1978,4,DM,F,37.0,39.0,Dipodomys,merriami,Rodent
1805,1258,9,4,1978,13,DM,,,,Dipodomys,merriami,Rodent
1806,1259,9,4,1978,14,DM,M,36.0,47.0,Dipodomys,merriami,Rodent
1807,1262,9,4,1978,5,DM,F,36.0,39.0,Dipodomys,merriami,Rodent
1808,1269,9,4,1978,2,DM,F,38.0,41.0,Dipodomys,merriami,Rodent
1809,1270,9,4,1978,5,DM,F,35.0,49.0,Dipodomys,merriami,Rodent
1810,1272,9,4,1978,2,DM,F,36.0,42.0,Dipodomys,merriami,Rodent
1811,1276,9,4,1978,18,DM,M,35.0,38.0,Dipodomys,merriami,Rodent
1812,1277,9,4,1978,2,DM,F,38.0,47.0,Dipodomys,merriami,Rodent
1813,1279,9,4,1978,3,DM,M,,,Dipodomys,merriami,Rodent
1814,1289,9,4,1978,14,DM,F,36.0,47.0,Dipodomys,merriami,Rodent
1815,1290,9,4,1978,18,DM,F,32.0,,Dipodomys,merriami,Rodent
1816,1291,9,4,1978,5,DM,F,37.0,38.0,Dipodomys,merriami,Rodent
1817,1299,9,4,1978,6,DM,M,34.0,43.0,Dipodomys,merriami,Rodent
1818,1300,9,4,1978,13,DM,F,37.0,38.0,Dipodomys,merriami,Rodent
1819,1302,9,4,1978,4,DM,F,36.0,37.0,Dipodomys,merriami,Rodent
1820,1304,10,6,1978,1,DM,F,37.0,,Dipodomys,merriami,Rodent
1821,1306,10,6,1978,1,DM,F,34.0,38.0,Dipodomys,merriami,Rodent
1822,1309,10,6,1978,1,DM,F,36.0,51.0,Dipodomys,merriami,Rodent
1823,1310,10,7,1978,20,DM,F,36.0,41.0,Dipodomys,merriami,Rodent
1824,1312,10,7,1978,11,DM,F,34.0,45.0,Dipodomys,merriami,Rodent
1825,1317,10,7,1978,11,DM,M,37.0,45.0,Dipodomys,merriami,Rodent
1826,1320,10,7,1978,20,DM,F,35.0,35.0,Dipodomys,merriami,Rodent
1827,1322,10,7,1978,12,DM,F,37.0,41.0,Dipodomys,merriami,Rodent
1828,1324,10,7,1978,9,DM,F,37.0,41.0,Dipodomys,merriami,Rodent
1829,1328,10,7,1978,17,DM,F,35.0,41.0,Dipodomys,merriami,Rodent
1830,1329,10,7,1978,12,DM,M,36.0,40.0,Dipodomys,merriami,Rodent
1831,1332,10,7,1978,17,DM,F,37.0,42.0,Dipodomys,merriami,Rodent
1832,1339,10,7,1978,17,DM,M,38.0,48.0,Dipodomys,merriami,Rodent
1833,1341,10,7,1978,9,DM,M,37.0,37.0,Dipodomys,merriami,Rodent
1834,1344,10,7,1978,11,DM,M,38.0,38.0,Dipodomys,merriami,Rodent
1835,1346,10,7,1978,11,DM,F,35.0,41.0,Dipodomys,merriami,Rodent
1836,1348,10,7,1978,8,DM,F,36.0,35.0,Dipodomys,merriami,Rodent
1837,1353,10,8,1978,4,DM,F,35.0,36.0,Dipodomys,merriami,Rodent
1838,1356,10,8,1978,14,DM,F,36.0,37.0,Dipodomys,merriami,Rodent
1839,1359,10,8,1978,13,DM,F,37.0,37.0,Dipodomys,merriami,Rodent
1840,1369,10,8,1978,6,DM,M,37.0,38.0,Dipodomys,merriami,Rodent
1841,1370,10,8,1978,2,DM,F,36.0,39.0,Dipodomys,merriami,Rodent
1842,1379,10,8,1978,14,DM,M,38.0,45.0,Dipodomys,merriami,Rodent
1843,1382,10,8,1978,2,DM,F,38.0,42.0,Dipodomys,merriami,Rodent
1844,1383,10,8,1978,5,DM,F,36.0,46.0,Dipodomys,merriami,Rodent
1845,1389,10,8,1978,13,DM,F,37.0,37.0,Dipodomys,merriami,Rodent
1846,1392,10,8,1978,6,DM,M,36.0,45.0,Dipodomys,merriami,Rodent
1847,1394,10,8,1978,18,DM,M,36.0,39.0,Dipodomys,merriami,Rodent
1848,1396,11,4,1978,9,DM,M,35.0,42.0,Dipodomys,merriami,Rodent
1849,1397,11,4,1978,11,DM,F,36.0,37.0,Dipodomys,merriami,Rodent
1850,1402,11,4,1978,1,DM,F,36.0,39.0,Dipodomys,merriami,Rodent
1851,1406,11,4,1978,9,DM,F,37.0,38.0,Dipodomys,merriami,Rodent
1852,1407,11,4,1978,12,DM,M,36.0,32.0,Dipodomys,merriami,Rodent
1853,1408,11,4,1978,17,DM,F,33.0,40.0,Dipodomys,merriami,Rodent
1854,1415,11,4,1978,8,DM,F,35.0,37.0,Dipodomys,merriami,Rodent
1855,1416,11,4,1978,1,DM,F,35.0,39.0,Dipodomys,merriami,Rodent
1856,1417,11,4,1978,12,DM,F,35.0,42.0,Dipodomys,merriami,Rodent
1857,1419,11,4,1978,9,DM,F,33.0,39.0,Dipodomys,merriami,Rodent
1858,1426,11,4,1978,11,DM,M,37.0,45.0,Dipodomys,merriami,Rodent
1859,1428,11,4,1978,12,DM,M,37.0,45.0,Dipodomys,merriami,Rodent
1860,1430,11,4,1978,9,DM,M,37.0,39.0,Dipodomys,merriami,Rodent
1861,1433,11,4,1978,17,DM,M,39.0,49.0,Dipodomys,merriami,Rodent
1862,1434,11,4,1978,11,DM,M,38.0,39.0,Dipodomys,merriami,Rodent
1863,1439,11,5,1978,6,DM,M,35.0,43.0,Dipodomys,merriami,Rodent
1864,1440,11,5,1978,4,DM,F,36.0,36.0,Dipodomys,merriami,Rodent
1865,1441,11,5,1978,6,DM,F,36.0,41.0,Dipodomys,merriami,Rodent
